N,itm,Date,u,v
1,1,2025-10-27 18:30:00,-0.0,0.09
2,2,2025-10-27 19:30:00,0.0,0.09
3,3,2025-10-27 20:30:00,0.0,0.09
4,4,2025-10-27 21:30:00,0.0,0.09
5,5,2025-10-27 22:30:00,0.01,0.09
6,6,2025-10-27 23:30:00,0.01,0.08
7,7,2025-10-28 00:30:00,0.01,0.08
8,8,2025-10-28 01:30:00,0.01,0.07
9,9,2025-10-28 02:30:00,0.02,0.07
10,10,2025-10-28 03:30:00,0.02,0.07
11,11,2025-10-28 04:30:00,0.02,0.07
12,12,2025-10-28 05:30:00,0.03,0.07
13,13,2025-10-28 06:30:00,0.03,0.07
14,14,2025-10-28 07:30:00,0.04,0.08
15,15,2025-10-28 08:30:00,0.04,0.08
16,16,2025-10-28 09:30:00,0.04,0.09
17,17,2025-10-28 10:30:00,0.05,0.09
18,18,2025-10-28 11:30:00,0.05,0.09
19,19,2025-10-28 12:30:00,0.05,0.09
20,20,2025-10-28 13:30:00,0.04,0.09
21,21,2025-10-28 14:30:00,0.04,0.09
22,22,2025-10-28 15:30:00,0.03,0.09
23,23,2025-10-28 16:30:00,0.03,0.08
24,24,2025-10-28 17:30:00,0.02,0.08
25,25,2025-10-28 18:30:00,0.01,0.07
26,26,2025-10-28 19:30:00,0.0,0.06
27,27,2025-10-28 20:30:00,-0.01,0.05
28,28,2025-10-28 21:30:00,-0.01,0.04
29,29,2025-10-28 22:30:00,-0.02,0.04
30,30,2025-10-28 23:30:00,-0.03,0.03
31,31,2025-10-29 00:30:00,-0.04,0.02
32,32,2025-10-29 01:30:00,-0.04,0.02
33,33,2025-10-29 02:30:00,-0.04,0.02
34,34,2025-10-29 03:30:00,-0.04,0.02
35,35,2025-10-29 04:30:00,-0.03,0.03
36,36,2025-10-29 05:30:00,-0.03,0.03
37,37,2025-10-29 06:30:00,-0.01,0.04
38,38,2025-10-29 07:30:00,0.01,0.04
39,39,2025-10-29 08:30:00,0.03,0.03
40,40,2025-10-29 09:30:00,0.04,0.02
41,41,2025-10-29 10:30:00,0.05,0.01
42,42,2025-10-29 11:30:00,0.06,-0.0
43,43,2025-10-29 12:30:00,0.05,-0.01
44,44,2025-10-29 13:30:00,0.04,-0.02
45,45,2025-10-29 14:30:00,0.02,-0.03
46,46,2025-10-29 15:30:00,0.01,-0.03
47,47,2025-10-29 16:30:00,-0.01,-0.03
48,48,2025-10-29 17:30:00,-0.02,-0.03
49,49,2025-10-29 18:30:00,-0.03,-0.03
50,50,2025-10-29 19:30:00,-0.03,-0.03
51,51,2025-10-29 20:30:00,-0.04,-0.03
52,52,2025-10-29 21:30:00,-0.04,-0.03
53,53,2025-10-29 22:30:00,-0.04,-0.04
54,54,2025-10-29 23:30:00,-0.04,-0.04
55,55,2025-10-30 00:30:00,-0.05,-0.05
56,56,2025-10-30 01:30:00,-0.05,-0.05
57,57,2025-10-30 02:30:00,-0.06,-0.06
58,58,2025-10-30 03:30:00,-0.06,-0.06
59,59,2025-10-30 04:30:00,-0.07,-0.06
60,60,2025-10-30 05:30:00,-0.07,-0.06
61,61,2025-10-30 06:30:00,-0.07,-0.06
62,62,2025-10-30 07:30:00,-0.07,-0.06
63,63,2025-10-30 08:30:00,-0.07,-0.06
64,64,2025-10-30 09:30:00,-0.07,-0.06
65,65,2025-10-30 10:30:00,-0.07,-0.07
66,66,2025-10-30 11:30:00,-0.08,-0.07
67,67,2025-10-30 12:30:00,-0.08,-0.07
68,68,2025-10-30 13:30:00,-0.09,-0.08
69,69,2025-10-30 14:30:00,-0.1,-0.08
70,70,2025-10-30 15:30:00,-0.1,-0.08
71,71,2025-10-30 16:30:00,-0.11,-0.07
72,72,2025-10-30 17:30:00,-0.11,-0.07
73,73,2025-10-30 18:30:00,-0.12,-0.05
74,74,2025-10-30 19:30:00,-0.11,-0.04
75,75,2025-10-30 20:30:00,-0.11,-0.03
76,76,2025-10-30 21:30:00,-0.1,-0.02
77,77,2025-10-30 22:30:00,-0.09,-0.01
78,78,2025-10-30 23:30:00,-0.08,-0.01
79,79,2025-10-31 00:30:00,-0.07,-0.01
80,80,2025-10-31 01:30:00,-0.07,-0.02
81,81,2025-10-31 02:30:00,-0.07,-0.03
82,82,2025-10-31 03:30:00,-0.08,-0.05
83,83,2025-10-31 04:30:00,-0.09,-0.06
84,84,2025-10-31 05:30:00,-0.11,-0.07
85,85,2025-10-31 06:30:00,-0.12,-0.08
86,86,2025-10-31 07:30:00,-0.13,-0.08
87,87,2025-10-31 08:30:00,-0.14,-0.08
88,88,2025-10-31 09:30:00,-0.14,-0.08
89,89,2025-10-31 10:30:00,-0.13,-0.07
90,90,2025-10-31 11:30:00,-0.12,-0.06
91,91,2025-10-31 12:30:00,-0.11,-0.06
92,92,2025-10-31 13:30:00,-0.09,-0.05
93,93,2025-10-31 14:30:00,-0.08,-0.05
94,94,2025-10-31 15:30:00,-0.08,-0.05
95,95,2025-10-31 16:30:00,-0.07,-0.05
96,96,2025-10-31 17:30:00,-0.07,-0.05
97,97,2025-10-31 18:30:00,-0.06,-0.05
98,98,2025-10-31 19:30:00,-0.07,-0.05
99,99,2025-10-31 20:30:00,-0.07,-0.04
100,100,2025-10-31 21:30:00,-0.07,-0.03
101,101,2025-10-31 22:30:00,-0.08,-0.03
102,102,2025-10-31 23:30:00,-0.08,-0.02
103,103,2025-11-01 00:30:00,-0.07,-0.01
104,104,2025-11-01 01:30:00,-0.08,-0.01
105,105,2025-11-01 02:30:00,-0.06,-0.01
106,106,2025-11-01 03:30:00,-0.05,-0.02
107,107,2025-11-01 04:30:00,-0.05,-0.03
108,108,2025-11-01 05:30:00,-0.05,-0.04
109,109,2025-11-01 06:30:00,-0.06,-0.03
110,110,2025-11-01 07:30:00,-0.07,-0.03
111,111,2025-11-01 08:30:00,-0.05,-0.04
112,112,2025-11-01 09:30:00,-0.05,-0.04
113,113,2025-11-01 10:30:00,-0.06,-0.04
114,114,2025-11-01 11:30:00,-0.06,-0.05
115,115,2025-11-01 12:30:00,-0.06,-0.05
116,116,2025-11-01 13:30:00,-0.06,-0.05
117,117,2025-11-01 14:30:00,-0.07,-0.05
118,118,2025-11-01 15:30:00,-0.07,-0.04
119,119,2025-11-01 16:30:00,-0.07,-0.04
120,120,2025-11-01 17:30:00,-0.06,-0.04
121,121,2025-11-01 18:30:00,-0.06,-0.03
122,122,2025-11-01 19:30:00,-0.05,-0.03
123,123,2025-11-01 20:30:00,-0.04,-0.03
