N,itm,Date,u,v
1,1,2025-10-29 18:30:00,0.0,0.12
2,2,2025-10-29 19:30:00,0.01,0.11
3,3,2025-10-29 20:30:00,0.02,0.1
4,4,2025-10-29 21:30:00,0.02,0.09
5,5,2025-10-29 22:30:00,0.03,0.07
6,6,2025-10-29 23:30:00,0.03,0.05
7,7,2025-10-30 00:30:00,0.03,0.04
8,8,2025-10-30 01:30:00,0.03,0.02
9,9,2025-10-30 02:30:00,0.02,-0.0
10,10,2025-10-30 03:30:00,0.01,-0.01
11,11,2025-10-30 04:30:00,-0.0,-0.02
12,12,2025-10-30 05:30:00,-0.01,-0.03
13,13,2025-10-30 06:30:00,-0.02,-0.04
14,14,2025-10-30 07:30:00,-0.02,-0.04
15,15,2025-10-30 08:30:00,-0.02,-0.04
16,16,2025-10-30 09:30:00,-0.02,-0.04
17,17,2025-10-30 10:30:00,-0.02,-0.04
18,18,2025-10-30 11:30:00,-0.02,-0.04
19,19,2025-10-30 12:30:00,-0.01,-0.04
20,20,2025-10-30 13:30:00,-0.01,-0.04
21,21,2025-10-30 14:30:00,0.0,-0.01
22,22,2025-10-30 15:30:00,0.01,0.02
23,23,2025-10-30 16:30:00,0.01,0.03
24,24,2025-10-30 17:30:00,0.0,0.04
25,25,2025-10-30 18:30:00,0.01,0.04
26,26,2025-10-30 19:30:00,0.01,0.05
27,27,2025-10-30 20:30:00,0.03,0.05
28,28,2025-10-30 21:30:00,0.05,0.04
29,29,2025-10-30 22:30:00,0.06,0.03
30,30,2025-10-30 23:30:00,0.07,0.02
31,31,2025-10-31 00:30:00,0.07,0.01
32,32,2025-10-31 01:30:00,0.07,-0.01
33,33,2025-10-31 02:30:00,0.06,-0.04
34,34,2025-10-31 03:30:00,0.04,-0.06
35,35,2025-10-31 04:30:00,0.02,-0.07
36,36,2025-10-31 05:30:00,0.0,-0.08
37,37,2025-10-31 06:30:00,-0.01,-0.08
38,38,2025-10-31 07:30:00,-0.02,-0.07
39,39,2025-10-31 08:30:00,-0.03,-0.06
40,40,2025-10-31 09:30:00,-0.02,-0.05
41,41,2025-10-31 10:30:00,-0.02,-0.04
42,42,2025-10-31 11:30:00,-0.0,-0.04
43,43,2025-10-31 12:30:00,0.01,-0.03
44,44,2025-10-31 13:30:00,0.03,-0.04
45,45,2025-10-31 14:30:00,0.03,-0.04
46,46,2025-10-31 15:30:00,0.04,-0.05
47,47,2025-10-31 16:30:00,0.03,-0.06
48,48,2025-10-31 17:30:00,0.03,-0.06
49,49,2025-10-31 18:30:00,0.03,-0.06
50,50,2025-10-31 19:30:00,0.02,-0.06
51,51,2025-10-31 20:30:00,0.01,-0.05
52,52,2025-10-31 21:30:00,0.0,-0.05
53,53,2025-10-31 22:30:00,-0.0,-0.04
54,54,2025-10-31 23:30:00,-0.0,-0.03
55,55,2025-11-01 00:30:00,-0.0,-0.01
56,56,2025-11-01 01:30:00,0.0,-0.01
57,57,2025-11-01 02:30:00,0.01,-0.0
58,58,2025-11-01 03:30:00,0.01,-0.0
59,59,2025-11-01 04:30:00,0.02,-0.01
60,60,2025-11-01 05:30:00,0.03,-0.01
61,61,2025-11-01 06:30:00,0.04,-0.02
62,62,2025-11-01 07:30:00,0.05,-0.02
63,63,2025-11-01 08:30:00,0.06,-0.03
64,64,2025-11-01 09:30:00,0.06,-0.04
65,65,2025-11-01 10:30:00,0.06,-0.05
66,66,2025-11-01 11:30:00,0.05,-0.06
67,67,2025-11-01 12:30:00,0.05,-0.06
68,68,2025-11-01 13:30:00,0.04,-0.06
69,69,2025-11-01 14:30:00,0.03,-0.06
70,70,2025-11-01 15:30:00,0.02,-0.06
71,71,2025-11-01 16:30:00,0.01,-0.06
72,72,2025-11-01 17:30:00,0.01,-0.06
73,73,2025-11-01 18:30:00,-0.0,-0.06
74,74,2025-11-01 19:30:00,-0.01,-0.05
75,75,2025-11-01 20:30:00,-0.02,-0.04
