N,itm,Date,t,s
1,1,2025-10-17 18:30:00,17.74,33.8
2,2,2025-10-17 19:30:00,17.71,33.8
3,3,2025-10-17 20:30:00,17.68,33.8
4,4,2025-10-17 21:30:00,17.66,33.8
5,5,2025-10-17 22:30:00,17.64,33.8
6,6,2025-10-17 23:30:00,17.62,33.8
7,7,2025-10-18 00:30:00,17.61,33.8
8,8,2025-10-18 01:30:00,17.6,33.8
9,9,2025-10-18 02:30:00,17.59,33.8
10,10,2025-10-18 03:30:00,17.57,33.8
11,11,2025-10-18 04:30:00,17.55,33.8
12,12,2025-10-18 05:30:00,17.52,33.8
13,13,2025-10-18 06:30:00,17.5,33.8
14,14,2025-10-18 07:30:00,17.49,33.8
15,15,2025-10-18 08:30:00,17.48,33.8
16,16,2025-10-18 09:30:00,17.47,33.8
17,17,2025-10-18 10:30:00,17.46,33.8
18,18,2025-10-18 11:30:00,17.47,33.8
19,19,2025-10-18 12:30:00,17.47,33.8
20,20,2025-10-18 13:30:00,17.48,33.8
21,21,2025-10-18 14:30:00,17.49,33.8
22,22,2025-10-18 15:30:00,17.5,33.8
23,23,2025-10-18 16:30:00,17.5,33.8
24,24,2025-10-18 17:30:00,17.49,33.8
25,25,2025-10-18 18:30:00,17.49,33.8
26,26,2025-10-18 19:30:00,17.48,33.8
27,27,2025-10-18 20:30:00,17.48,33.8
28,28,2025-10-18 21:30:00,17.47,33.8
29,29,2025-10-18 22:30:00,17.46,33.8
30,30,2025-10-18 23:30:00,17.45,33.8
31,31,2025-10-19 00:30:00,17.45,33.8
32,32,2025-10-19 01:30:00,17.45,33.8
33,33,2025-10-19 02:30:00,17.44,33.8
34,34,2025-10-19 03:30:00,17.44,33.8
35,35,2025-10-19 04:30:00,17.44,33.8
36,36,2025-10-19 05:30:00,17.44,33.8
37,37,2025-10-19 06:30:00,17.43,33.8
38,38,2025-10-19 07:30:00,17.42,33.8
39,39,2025-10-19 08:30:00,17.41,33.8
40,40,2025-10-19 09:30:00,17.39,33.8
41,41,2025-10-19 10:30:00,17.37,33.8
42,42,2025-10-19 11:30:00,17.35,33.8
43,43,2025-10-19 12:30:00,17.31,33.8
44,44,2025-10-19 13:30:00,17.28,33.8
